type,lat,lon,activity_score,year,nightlights,ndbi
supermarket,-1.959698,30.106961400000003,1,2015,23.709198,0.05951469704160032
bakery,-1.9596709000000003,30.106887000000004,1,2015,23.709198,0.05951469704160032
restaurant,-1.9595448,30.10663539999999,1,2015,23.709198,0.05951469704160032
supermarket,-1.9498572000000003,30.1247191,1,2015,18.271624,0.05951469704160032
pharmacy,-1.935812,30.0598657,1,2015,17.75344,0.05951469704160032
coworking,-1.9584038,30.069494599999995,1,2015,17.976133,0.05951469704160032
ngo,-1.9448861,30.086247499999995,1,2015,15.557976,0.05951469704160032
hotel,-1.9498786999999995,30.0706597,1,2015,35.474705,0.05951469704160032
supermarket,-1.9688061,30.102831899999995,1,2015,10.601174,0.05951469704160032
supermarket,-1.9429309,30.058565500000004,1,2015,34.786793,0.05951469704160032
restaurant,-1.9423055,30.058291099999995,1,2015,34.786793,0.05951469704160032
restaurant,-1.9431283,30.0570123,1,2015,39.92476,0.05951469704160032
restaurant,-1.9433952,30.0568929,1,2015,39.92476,0.05951469704160032
pub,-1.902175,30.0781383,1,2015,3.2965083,0.05951469704160032
government,-1.9592943000000005,30.1098924,1,2015,27.79873,0.05951469704160032
bank,-1.9592537,30.1099202,1,2015,27.79873,0.05951469704160032
atm,-1.959232,30.109963000000004,1,2015,27.79873,0.05951469704160032
internet_cafe,-1.9593228,30.1098453,1,2015,27.79873,0.05951469704160032
restaurant,-1.9587811,30.1114922,1,2015,27.79873,0.05951469704160032
supermarket,-1.9495589,30.1250161,1,2015,18.271624,0.05951469704160032
restaurant,-1.9511757,30.0845451,1,2015,18.88896,0.05951469704160032
restaurant,-1.951284,30.08444679999999,1,2015,18.88896,0.05951469704160032
yes,-1.9516383,30.0840054,1,2015,18.88896,0.05951469704160032
company,-1.9513777999999995,30.083671,1,2015,18.88896,0.05951469704160032
cafe,-1.9544946,30.1046537,1,2015,19.501509,0.05951469704160032
nightclub,-1.9501628,30.0912668,1,2015,22.608042,0.05951469704160032
restaurant,-1.9468328999999995,30.065083300000005,1,2015,40.423325,0.05951469704160032
company,-1.9762973999999995,30.086079,1,2015,12.271873,0.05951469704160032
company,-1.9763183,30.0861212,1,2015,12.271873,0.05951469704160032
department_store,-1.9413126000000005,30.059059500000004,1,2015,34.786793,0.05951469704160032
hotel,-1.9550912000000005,30.0987523,1,2015,24.753271,0.05951469704160032
cafe,-1.9862771999999995,30.10169399999999,1,2015,6.183147,0.05951469704160032
restaurant,-1.9434745,30.0595301,1,2015,39.92476,0.05951469704160032
coworking,-1.9584038,30.069494599999995,1,2015,17.976133,0.05951469704160032
restaurant,-1.948866,30.068960499999992,1,2015,35.474705,0.05951469704160032
atm,-1.9527086,30.092964200000004,1,2015,24.163427,0.05951469704160032
atm,-1.9527261,30.092993,1,2015,24.163427,0.05951469704160032
atm,-1.9528154,30.0928877,1,2015,24.163427,0.05951469704160032
cafe,-1.9530624,30.0931429,1,2015,24.163427,0.05951469704160032
restaurant,-1.9529477,30.0930185,1,2015,24.163427,0.05951469704160032
bureau_de_change,-1.9528584,30.0929196,1,2015,24.163427,0.05951469704160032
bank,-1.9523436000000003,30.0928016,1,2015,24.163427,0.05951469704160032
bank,-1.952342,30.0928446,1,2015,24.163427,0.05951469704160032
restaurant,-1.9526831,30.09269949999999,1,2015,24.163427,0.05951469704160032
restaurant,-1.9528775,30.0928765,1,2015,24.163427,0.05951469704160032
bed,-1.9523292,30.0926708,1,2015,24.163427,0.05951469704160032
hairdresser,-1.9523866,30.0928191,1,2015,24.163427,0.05951469704160032
electronics,-1.9527245,30.0926277,1,2015,24.163427,0.05951469704160032
pharmacy,-1.9526981999999995,30.092791100000003,1,2015,24.163427,0.05951469704160032
health_food,-1.95298,30.093055,1,2015,24.163427,0.05951469704160032
supermarket,-1.9529619,30.0931452,1,2015,24.163427,0.05951469704160032
mobile_phone,-1.952448,30.0935985,1,2015,24.163427,0.05951469704160032
pastry,-1.9528131,30.092750500000005,1,2015,24.163427,0.05951469704160032
clothes,-1.9529371,30.092908399999995,1,2015,24.163427,0.05951469704160032
clothes,-1.9525358999999995,30.0926264,1,2015,24.163427,0.05951469704160032
association,-1.9469647,30.091404900000004,1,2015,21.489737,0.05951469704160032
government,-1.937744,30.081070200000003,1,2015,21.976782,0.05951469704160032
car_repair,-1.9564295,30.07373979999999,1,2015,20.627598,0.05951469704160032
car_repair,-1.9427517000000003,30.066927499999995,1,2015,20.29905,0.05951469704160032
music,-1.9609964,30.0637457,1,2015,25.259413,0.05951469704160032
library,-1.9581797,30.0628835,1,2015,25.259413,0.05951469704160032
hotel,-1.9433082999999995,30.1247711,1,2015,15.159647,0.05951469704160032
bar,-1.9596371,30.1103472,1,2015,27.79873,0.05951469704160032
cafe,-1.9450231,30.061254400000003,1,2015,45.0858,0.05951469704160032
company,-1.953334,30.1034803,1,2015,19.501509,0.05951469704160032
gift,-1.9458164,30.0557036,1,2015,39.92476,0.05951469704160032
clothes,-1.9461133,30.057817799999995,1,2015,39.92476,0.05951469704160032
tailor,-1.9460209,30.057308599999992,1,2015,39.92476,0.05951469704160032
ice_cream,-1.9530653,30.0929439,1,2015,24.163427,0.05951469704160032
restaurant,-1.9407520000000005,30.0954877,1,2015,15.864792,0.05951469704160032
internet_cafe,-1.9444754,30.0893534,1,2015,20.043005,0.05951469704160032
restaurant,-1.9341132,30.0617039,1,2015,12.497031,0.05951469704160032
guest_house,-1.9414065,30.055599600000004,1,2015,34.786793,0.05951469704160032
yes,-1.9401698,30.044501400000005,1,2015,22.349237,0.05951469704160032
police,-1.9401546000000005,30.044559,1,2015,22.349237,0.05951469704160032
yes,-1.9401451,30.0446084,1,2015,22.349237,0.05951469704160032
place_of_worship,-1.9829716,30.0892278,1,2015,4.4714975,0.05951469704160032
government,-1.9530202,30.087091600000004,1,2015,22.345947,0.05951469704160032
pub,-1.9406235,30.049460900000003,1,2015,20.16554,0.05951469704160032
clothes,-1.9389723,30.1019869,1,2015,13.663076,0.05951469704160032
sewing,-1.9742736,30.077015600000003,1,2015,11.377877,0.05951469704160032
guest_house,-1.9717522,30.0853808,1,2015,13.937266,0.05951469704160032
attraction,-1.9383,30.093368500000004,1,2015,8.591049,0.05951469704160032
casino,-1.9579852,30.062245799999992,1,2015,25.259413,0.05951469704160032
atm,-1.9566009,30.062048,1,2015,25.259413,0.05951469704160032
guest_house,-1.9570121,30.058890800000004,1,2015,17.39813,0.05951469704160032
cafe,-1.9498599,30.091178400000004,1,2015,22.608042,0.05951469704160032
guest_house,-1.965483,30.0591502,1,2015,17.017933,0.05951469704160032
beverages,-1.9655193,30.0594202,1,2015,17.017933,0.05951469704160032
hotel,-1.9614416,30.134314100000005,1,2015,36.133377,0.05951469704160032
hotel,-1.9386407000000003,30.052833799999995,1,2015,24.13766,0.05951469704160032
electronics,-1.9713002,30.103547800000005,1,2015,10.289117,0.05951469704160032
doityourself,-1.9697921,30.087064700000003,1,2015,14.930938,0.05951469704160032
electronics,-1.9279312,30.0692702,1,2015,16.41498,0.05951469704160032
place_of_worship,-1.9583728,30.1133029,1,2015,27.79873,0.05951469704160032
guest_house,-2.0002846,30.1925308,1,2015,1.3142619,0.05951469704160032
florist,-1.9319196,30.086649099999995,1,2015,13.095353,0.05951469704160032
hotel,-1.9681076,30.119146799999992,1,2015,9.104465,0.05951469704160032
guest_house,-1.9426587,30.044528599999992,1,2015,22.349237,0.05951469704160032
beverages,-1.9407039,30.0465735,1,2015,20.16554,0.05951469704160032
hairdresser,-1.961363,30.1124519,1,2015,17.90505,0.05951469704160032
restaurant,-1.9613350000000005,30.112525500000004,1,2015,17.90505,0.05951469704160032
hotel,-1.9618869000000003,30.1124438,1,2015,17.90505,0.05951469704160032
restaurant,-1.9614237,30.1122978,1,2015,17.90505,0.05951469704160032
apartment,-1.95906,30.1360065,1,2015,17.214191,0.05951469704160032
restaurant,-1.9564433,30.0666325,1,2015,25.178612,0.05951469704160032
bus_station,-1.9434706,30.0572791,1,2015,39.92476,0.05951469704160032
supermarket,-1.9434698,30.0635958,1,2015,45.0858,0.05951469704160032
company,-1.9497472,30.0921347,1,2015,24.882708,0.05951469704160032
restaurant,-1.9267068000000005,30.1107211,1,2015,10.951081,0.05951469704160032
restaurant,-1.949534,30.1029927,1,2015,16.461239,0.05951469704160032
fuel,-1.9662208000000003,30.162663800000004,1,2015,6.9572425,0.05951469704160032
restaurant,-1.9814716,30.210762500000005,1,2015,2.5677154,0.05951469704160032
pharmacy,-1.967317,30.1627884,1,2015,6.9572425,0.05951469704160032
company,-1.9573424,30.147663600000005,1,2015,6.843402,0.05951469704160032
restaurant,-1.9846138,30.1932094,1,2015,3.9596639,0.05951469704160032
bar,-1.9692905000000005,30.1718848,1,2015,4.1540585,0.05951469704160032
motel,-1.9683472,30.1659284,1,2015,5.5574346,0.05951469704160032
convenience,-1.9849464000000003,30.1881741,1,2015,4.489303,0.05951469704160032
government,-1.9794335,30.1833882,1,2015,5.285044,0.05951469704160032
books,-1.9614816,30.1227229,1,2015,17.035408,0.05951469704160032
fuel,-1.9585844,30.1199225,1,2015,17.7866,0.05951469704160032
fuel,-1.9730125000000005,30.177415799999988,1,2015,5.048015,0.05951469704160032
convenience,-1.9711875,30.1757791,1,2015,5.6364937,0.05951469704160032
hotel,-1.9567772,30.132344300000003,1,2015,17.214191,0.05951469704160032
school,-1.9552924000000005,30.141354,1,2015,8.137548,0.05951469704160032
company,-1.9616422,30.1230338,1,2015,16.211437,0.05951469704160032
restaurant,-1.959795,30.1202199,1,2015,17.7866,0.05951469704160032
school,-1.9574245999999995,30.1207621,1,2015,17.7866,0.05951469704160032
company,-1.9607192,30.121337600000004,1,2015,17.7866,0.05951469704160032
hotel,-1.9534437,30.0823989,1,2015,15.596899,0.05951469704160032
clothes,-1.9543709,30.080639,1,2015,15.596899,0.05951469704160032
hotel,-1.9548589,30.0804759,1,2015,15.596899,0.05951469704160032
clothes,-1.9543026,30.080776199999992,1,2015,15.596899,0.05951469704160032
cafe,-1.9543643,30.0806847,1,2015,15.596899,0.05951469704160032
cafe,-1.9543712,30.080596600000003,1,2015,15.596899,0.05951469704160032
fuel,-1.9418824,30.0439778,1,2015,22.349237,0.05951469704160032
atm,-1.9420166,30.0447718,1,2015,22.349237,0.05951469704160032
bank,-1.942051999999999,30.044703,1,2015,22.349237,0.05951469704160032
internet_cafe,-1.9421039,30.044654500000004,1,2015,22.349237,0.05951469704160032
atm,-1.941679,30.045500400000005,1,2015,22.349237,0.05951469704160032
mobile_phone,-1.9413935,30.0447848,1,2015,22.349237,0.05951469704160032
pharmacy,-1.9416145,30.0456848,1,2015,22.349237,0.05951469704160032
bank,-1.9414277,30.0460952,1,2015,22.349237,0.05951469704160032
travel_agency,-1.9409929,30.045243500000005,1,2015,22.349237,0.05951469704160032
travel_agency,-1.9409608,30.0452245,1,2015,22.349237,0.05951469704160032
travel_agency,-1.9408939,30.045193,1,2015,22.349237,0.05951469704160032
travel_agency,-1.9408764,30.0451822,1,2015,22.349237,0.05951469704160032
clothes,-1.9407874,30.0451057,1,2015,22.349237,0.05951469704160032
clothes,-1.9407972,30.0450768,1,2015,22.349237,0.05951469704160032
convenience,-1.9408193,30.0450305,1,2015,22.349237,0.05951469704160032
electronics,-1.9407314,30.0450327,1,2015,22.349237,0.05951469704160032
electronics,-1.9407238,30.0450643,1,2015,22.349237,0.05951469704160032
mobile_phone,-1.9406515,30.0450222,1,2015,22.349237,0.05951469704160032
mobile_phone,-1.9406188,30.0449473,1,2015,22.349237,0.05951469704160032
mobile_phone,-1.9405419,30.044909900000004,1,2015,22.349237,0.05951469704160032
mobile_phone,-1.9404632,30.044908700000004,1,2015,22.349237,0.05951469704160032
fuel,-1.9412555,30.0437267,1,2015,22.349237,0.05951469704160032
bank,-1.9423849,30.044118500000003,1,2015,22.349237,0.05951469704160032
bar,-1.9424392,30.0440661,1,2015,22.349237,0.05951469704160032
restaurant,-1.9422041000000003,30.044653699999994,1,2015,22.349237,0.05951469704160032
mobile_phone,-1.9419688,30.0448446,1,2015,22.349237,0.05951469704160032
mobile_phone,-1.9418953,30.044998700000004,1,2015,22.349237,0.05951469704160032
cafe,-1.9405785,30.044019299999995,1,2015,22.349237,0.05951469704160032
travel_agency,-1.9406871000000003,30.0440449,1,2015,22.349237,0.05951469704160032
travel_agency,-1.9407718,30.044084,1,2015,22.349237,0.05951469704160032
restaurant,-1.9417721,30.0454194,1,2015,22.349237,0.05951469704160032
restaurant,-1.9414789999999995,30.0445964,1,2015,22.349237,0.05951469704160032
travel_agency,-1.9413266,30.0442511,1,2015,22.349237,0.05951469704160032
photo,-1.9412414,30.044928299999995,1,2015,22.349237,0.05951469704160032
photo,-1.9411891,30.0450423,1,2015,22.349237,0.05951469704160032
clothes,-1.9411631,30.0451195,1,2015,22.349237,0.05951469704160032
restaurant,-1.9416071,30.0457395,1,2015,22.349237,0.05951469704160032
fuel,-1.9409768,30.0458205,1,2015,22.349237,0.05951469704160032
bank,-1.9416926000000003,30.0454505,1,2015,22.349237,0.05951469704160032
mobile_phone,-1.9414104,30.04475659999999,1,2015,22.349237,0.05951469704160032
restaurant,-1.9413056,30.0448137,1,2015,22.349237,0.05951469704160032
travel_agency,-1.9414916,30.0443392,1,2015,22.349237,0.05951469704160032
travel_agency,-1.9414436,30.0443173,1,2015,22.349237,0.05951469704160032
travel_agency,-1.9413844,30.0442847,1,2015,22.349237,0.05951469704160032
restaurant,-1.9413093,30.0449786,1,2015,22.349237,0.05951469704160032
electronics,-1.9412848,30.0450375,1,2015,22.349237,0.05951469704160032
bank,-1.9416407,30.045640299999995,1,2015,22.349237,0.05951469704160032
restaurant,-1.9416678,30.045574299999995,1,2015,22.349237,0.05951469704160032
mobile_phone,-1.9406766,30.044972999999995,1,2015,22.349237,0.05951469704160032
mobile_phone,-1.9406047,30.0449714,1,2015,22.349237,0.05951469704160032
jewelry,-1.9405285,30.0449352,1,2015,22.349237,0.05951469704160032
convenience,-1.9404822999999995,30.0448855,1,2015,22.349237,0.05951469704160032
atm,-1.9417012,30.04566489999999,1,2015,22.349237,0.05951469704160032
travel_agency,-1.9409227,30.04520769999999,1,2015,22.349237,0.05951469704160032
travel_agency,-1.9408497,30.045169800000004,1,2015,22.349237,0.05951469704160032
clothes,-1.9407745,30.045137699999994,1,2015,22.349237,0.05951469704160032
clothes,-1.9408082,30.045047600000004,1,2015,22.349237,0.05951469704160032
electronics,-1.9407453,30.0450108,1,2015,22.349237,0.05951469704160032
electronics,-1.9407065,30.0451093,1,2015,22.349237,0.05951469704160032
mobile_phone,-1.9406631,30.0449992,1,2015,22.349237,0.05951469704160032
mobile_phone,-1.9405923,30.044994899999995,1,2015,22.349237,0.05951469704160032
restaurant,-1.9401676999999995,30.0449574,1,2015,22.349237,0.05951469704160032
mobile_phone,-1.9406111,30.0440303,1,2015,22.349237,0.05951469704160032
bureau_de_change,-1.9407525,30.0440682,1,2015,22.349237,0.05951469704160032
bureau_de_change,-1.9408037,30.0441012,1,2015,22.349237,0.05951469704160032
travel_agency,-1.9408551000000005,30.044121,1,2015,22.349237,0.05951469704160032
mobile_phone,-1.9405372,30.0440109,1,2015,22.349237,0.05951469704160032
cafe,-1.9407136,30.0440548,1,2015,22.349237,0.05951469704160032
convenience,-1.9406562,30.044032399999995,1,2015,22.349237,0.05951469704160032
convenience,-1.9435583,30.0343048,1,2015,2.665966,0.05951469704160032
internet_cafe,-1.9403826,30.0445994,1,2015,22.349237,0.05951469704160032
fuel,-1.9426259,30.041717,1,2015,13.248789,0.05951469704160032
bar,-1.9477657,30.0273684,1,2015,2.8382287,0.05951469704160032
bar,-1.9435766,30.038109100000003,1,2015,7.0460157,0.05951469704160032
fuel,-1.9492681000000005,30.022228500000004,1,2015,3.3536308,0.05951469704160032
company,-1.93887,30.0546869,1,2015,24.13766,0.05951469704160032
place_of_worship,-1.9385668000000005,30.0572294,1,2015,17.75344,0.05951469704160032
bar,-1.9365812999999992,30.062006400000005,1,2015,14.519165,0.05951469704160032
clinic,-1.9494581,30.0808745,1,2015,17.64152,0.05951469704160032
government,-1.9392355,30.0507983,1,2015,20.16554,0.05951469704160032
bar,-1.9602839,30.1113576,1,2015,27.79873,0.05951469704160032
company,-1.9533093,30.102895199999992,1,2015,19.501509,0.05951469704160032
hairdresser,-1.9602252,30.1096036,1,2015,27.79873,0.05951469704160032
company,-1.9595415,30.1163487,1,2015,24.774372,0.05951469704160032
hairdresser,-1.9607117000000005,30.113955700000005,1,2015,24.774372,0.05951469704160032
guest_house,-1.9619625,30.1100841,1,2015,17.90505,0.05951469704160032
ngo,-1.9610722,30.1120029,1,2015,27.79873,0.05951469704160032
hotel,-1.9526784999999995,30.0805076,1,2015,15.596899,0.05951469704160032
restaurant,-1.949374,30.059814900000003,1,2015,28.444098,0.05951469704160032
guest_house,-1.9643551999999995,30.0648905,1,2015,16.815205,0.05951469704160032
bank,-1.9510888,30.0618624,1,2015,38.838333,0.05951469704160032
government,-1.956579,30.0636132,1,2015,29.229385,0.05951469704160032
atm,-1.958249,30.063285100000005,1,2015,25.259413,0.05951469704160032
marketplace,-1.960392,30.093524299999995,1,2015,15.316382,0.05951469704160032
hostel,-1.951695,30.0809181,1,2015,17.64152,0.05951469704160032
ngo,-1.9642251,30.0519558,1,2015,10.600131,0.05951469704160032
restaurant,-1.8066737,30.179627700000005,1,2015,0.09982878,0.05951469704160032
resort,-1.8064009000000003,30.1793326,1,2015,0.09982878,0.05951469704160032
restaurant,-1.960852,30.095218600000003,1,2015,15.316382,0.05951469704160032
cafe,-1.9641487,30.0600311,1,2015,20.325254,0.05951469704160032
museum,-1.9523151,30.0989854,1,2015,24.753271,0.05951469704160032
motel,-1.9780422,30.095430800000003,1,2015,11.899185,0.05951469704160032
restaurant,-1.9742532,30.04752909999999,1,2015,9.568913,0.05951469704160032
bank,-1.949161,30.059817,1,2015,28.444098,0.05951469704160032
artwork,-1.9421698,30.0908089,1,2015,20.363493,0.05951469704160032
diplomatic,-1.9299885000000003,30.1107103,1,2015,13.651771,0.05951469704160032
diplomatic,-1.9340241,30.095624699999995,1,2015,8.01755,0.05951469704160032
diplomatic,-1.9516455,30.0930573,1,2015,24.882708,0.05951469704160032
school,-1.9545042,30.0600872,1,2015,29.229385,0.05951469704160032
clinic,-1.9519193,30.062957800000003,1,2015,38.838333,0.05951469704160032
butcher,-1.9417323,30.0478395,1,2015,20.16554,0.05951469704160032
restaurant,-1.9594743,30.0837062,1,2015,13.651271,0.05951469704160032
restaurant,-1.9598403,30.082933100000005,1,2015,13.651271,0.05951469704160032
place_of_worship,-1.9537034,30.05954849999999,1,2015,20.97427,0.05951469704160032
scrap_yard,-1.9609415,30.0820311,1,2015,13.7080765,0.05951469704160032
restaurant,-1.9522267,30.081810800000003,1,2015,15.596899,0.05951469704160032
hotel,-1.9509077,30.0824912,1,2015,18.88896,0.05951469704160032
motel,-1.9382855,30.0524651,1,2015,16.30486,0.05951469704160032
company,-1.9459647,30.06796,1,2015,40.423325,0.05951469704160032
attraction,-1.9416546,30.090894599999995,1,2015,20.363493,0.05951469704160032
guest_house,-1.9414818000000005,30.0916125,1,2015,15.864792,0.05951469704160032
bar,-1.9969526,30.119294,1,2015,2.931232,0.05951469704160032
cafe,-1.9416897,30.0908973,1,2015,20.363493,0.05951469704160032
company,-1.9391395,30.0915033,1,2015,15.864792,0.05951469704160032
hotel,-1.9242665000000003,30.096180799999992,1,2015,10.283136,0.05951469704160032
